# [0]nim, [1]snr, [2]snr_obs, [3]source_id, [4]ein, [5]fs, [6]frac_sh_trunc [7]snr_max [8]flag_out [9]zs [10]xs [11]ys
# [12+8*i]m_type_i, [13+8*i]zl_i, [14+8*i]mass_i, [15+8*i]xl_i, [16+8*i]yl_i
# [17+8*i]e_i, [18+8*i]p_i, [19+8*i]param1(con, tb, ...)_i, i=0,1,2,3,4
# i=0,1 correspond subhalos and satellite gals if not exist, stored -1, please extract using e.g. np.extract(arr > 0, arr)
# i=2,3 correspond host halos and central gals
# i=4 corresponds perturbation
# m_type: 1 = anfw, 2 = ahern, 3 = pert
# observable multi events: 569 (subhalo 140), high-mag events: 320
3  4.645030e+00  3.308013e+00  8.351500e+04  1.962687e+00 6 -1.000000e+00  7.105196e+00 1   7.5953 -3.161870e-01 -1.084400e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.3330  2.060394e+13  0.000000e+00  0.000000e+00  4.858344e-01 -1.577571e+02  4.895775e+00  1  0.3330  2.626009e+11  0.000000e+00  0.000000e+00  3.456107e-01 -9.145239e+01  5.771385e-01  2  0.3330  7.595332e+00  0.000000e+00  0.000000e+00  5.414481e-02 -2.365478e+00  0.000000e+00 
3  1.583216e+00  1.367394e+00  5.315900e+04  1.712674e+00 6  2.943617e-01  2.738621e+00 1  11.5579  2.018744e-01 -3.276510e+00  0  0.4880  2.318980e+12  0.000000e+00  0.000000e+00  2.696433e-01 -8.501156e+01  2.646929e+01  1  0.4880  6.102848e+10  0.000000e+00  0.000000e+00  1.809470e-01 -1.217556e+02  2.166260e-01  2  0.4880  1.970506e+13  4.963296e+00 -4.080890e+01  2.940399e-01  2.148018e+01  5.989261e+00  3  0.4880  1.438939e+11  4.963296e+00 -4.080890e+01  3.675985e-01 -1.821879e+00  3.234724e-01  4  0.4880  1.155788e+01  0.000000e+00  0.000000e+00  8.346149e-02  1.761617e+02  0.000000e+00 
3  8.095218e+00  6.917892e+00  2.323530e+05  1.154037e+00 6 -1.000000e+00  1.116297e+01 1   4.7020  4.520993e-02  6.925567e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.6170  7.799349e+12  0.000000e+00  0.000000e+00  5.072711e-01  8.222090e+01  6.190617e+00  1  0.6170  1.014424e+11  0.000000e+00  0.000000e+00  3.188984e-01  1.167793e+02  1.589354e-01  2  0.6170  4.701983e+00  0.000000e+00  0.000000e+00  3.724652e-02  1.420319e+02  0.000000e+00 
3  4.426384e+00  5.040089e+00  3.574360e+05  1.663274e+00 6  2.936991e-01  6.777151e+00 1   4.2631 -7.112699e+00 -9.195066e-01  0  0.6900  4.474794e+12  0.000000e+00  0.000000e+00  2.531069e-01 -1.269638e+02  1.520980e+01  1  0.6900  1.186202e+11  0.000000e+00  0.000000e+00  2.073354e-01 -9.253238e+01  1.319811e-01  2  0.6900  1.578355e+14 -7.554415e+01 -1.743785e+01  4.874295e-01 -7.544316e+01  6.031044e+00  3  0.6900  4.289396e+11 -7.554415e+01 -1.743785e+01  4.761748e-01 -8.457318e+01  7.567437e-01  4  0.6900  4.263109e+00  0.000000e+00  0.000000e+00  1.188279e-02 -1.356868e+02  0.000000e+00 
3  4.490296e+00  2.414223e+00  3.137210e+05  3.610163e-01 6 -1.000000e+00  5.872908e+00 1  15.1867 -3.404895e-01 -4.896563e-02 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.8910  8.375900e+11  0.000000e+00  0.000000e+00  1.725070e-01 -1.584871e+01  4.761068e+00  1  0.8910  2.846524e+10  0.000000e+00  0.000000e+00  1.303696e-01  9.229929e+00  8.859103e-02  2  0.8910  1.518672e+01  0.000000e+00  0.000000e+00  2.330521e-02  4.314606e+01  0.000000e+00 
3  9.156261e+00  7.507673e+00  6.413100e+04  6.238850e-01 6 -1.000000e+00  1.565712e+01 1   6.6009  1.834871e-01 -1.134256e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.9200  1.440270e+12  0.000000e+00  0.000000e+00  4.452544e-01 -9.203382e+01  4.948952e+00  1  0.9200  5.838635e+10  0.000000e+00  0.000000e+00  3.479345e-01 -1.134741e+02  1.017944e-01  2  0.9200  6.600862e+00  0.000000e+00  0.000000e+00  1.758797e-01  1.375042e+01  0.000000e+00 
3  8.438094e+00  3.809719e+00  3.005660e+05  6.894704e-01 6 -1.000000e+00  1.118668e+01 1   7.2062  5.492040e-01  7.522924e-02 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  0.9580  4.610459e+12  0.000000e+00  0.000000e+00  2.911809e-01  4.114660e+01  2.744755e+00  1  0.9580  6.720137e+10  0.000000e+00  0.000000e+00  3.050190e-01  8.012439e+01  9.937654e-02  2  0.9580  7.206184e+00  0.000000e+00  0.000000e+00  1.377180e-01 -2.784261e+01  0.000000e+00 
3  6.037420e+00  4.463411e+00  1.138500e+05  3.193928e-01 6 -1.000000e+00  8.421816e+00 1   6.8685  3.311100e-01  6.468586e-02 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.6120  2.306318e+12  0.000000e+00  0.000000e+00  2.501531e-01 -6.834077e-01  4.842720e+00  1  1.6120  4.042032e+10  0.000000e+00  0.000000e+00  5.979586e-01 -7.615622e+00  3.512723e-02  2  1.6120  6.868488e+00  0.000000e+00  0.000000e+00  1.501221e-01  5.075901e+01  0.000000e+00 
3  8.792840e+00  3.680422e+00  1.224420e+05  1.646975e-01 6 -1.000000e+00  1.105667e+01 1   5.6176 -7.729573e-02 -1.852383e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.8840  7.255894e+11  0.000000e+00  0.000000e+00  2.100565e-01 -1.005792e+02  4.110795e+00  1  1.8840  1.057922e+10  0.000000e+00  0.000000e+00  1.158022e-01 -1.548663e+02  4.426752e-02  2  1.8840  5.617567e+00  0.000000e+00  0.000000e+00  1.545238e-01 -1.433233e+02  0.000000e+00 
3  2.360593e+01  1.683305e+01  2.122460e+05  2.393683e-01 6 -1.000000e+00  3.884553e+01 1   3.0523  2.262164e-02 -1.344303e-01 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1 -1.0000 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00 -1.000000e+00  0  1.9750  2.070803e+12  0.000000e+00  0.000000e+00  3.525384e-01 -4.184765e+00  4.966531e+00  1  1.9750  3.797471e+10  0.000000e+00  0.000000e+00  2.128966e-01  4.422357e+01  3.079450e-02  2  1.9750  3.052342e+00  0.000000e+00  0.000000e+00  5.608093e-02  6.080887e+01  0.000000e+00 
